date,location,co,no2,o3,pm10,pm25,so2
2018-09-01,"Zoo Park, Hyderabad - TSPCB",290.0,34.9,30.1,45.6,26.2,0.909
2018-09-02,"Zoo Park, Hyderabad - TSPCB",384.0,32.9,27.7,34.5,24.2,18.9
2018-09-03,"Zoo Park, Hyderabad - TSPCB",312.0,27.2,33.0,29.0,20.2,1.19
2018-09-04,"Zoo Park, Hyderabad - TSPCB",323.0,27.7,32.7,35.7,21.7,42.7
2018-09-07,"Zoo Park, Hyderabad - TSPCB",703.0,24.2,35.3,53.7,30.4,20.5
2018-09-08,"Zoo Park, Hyderabad - TSPCB",442.0,29.7,29.4,47.8,29.0,29.9
2018-09-09,"Zoo Park, Hyderabad - TSPCB",543.0,38.1,38.8,87.0,47.1,20.5
2018-09-10,"Zoo Park, Hyderabad - TSPCB",716.0,43.7,35.0,93.3,58.0,20.4
2018-09-11,"Zoo Park, Hyderabad - TSPCB",857.0,44.9,36.6,70.8,54.4,10.6
2018-09-12,"Zoo Park, Hyderabad - TSPCB",860.0,41.4,35.9,57.6,50.2,43.2
2018-09-13,"Zoo Park, Hyderabad - TSPCB",768.0,40.6,43.2,83.9,62.1,10.4
2018-09-14,"Zoo Park, Hyderabad - TSPCB",840.0,46.2,54.4,87.3,59.2,196.0
2018-09-15,"Zoo Park, Hyderabad - TSPCB",914.0,44.2,34.8,71.4,52.9,1.4
2018-09-16,"Zoo Park, Hyderabad - TSPCB",837.0,45.7,29.3,76.5,52.4,3.13
2018-09-17,"Zoo Park, Hyderabad - TSPCB",642.0,35.6,38.7,48.1,39.8,1.69
2018-09-18,"Zoo Park, Hyderabad - TSPCB",645.0,35.4,37.1,63.1,46.2,5.27
2018-09-19,"Zoo Park, Hyderabad - TSPCB",532.0,34.7,41.0,72.4,49.6,13.3
2018-09-20,"Zoo Park, Hyderabad - TSPCB",461.0,33.7,42.3,83.6,50.6,12.7
2018-09-21,"Zoo Park, Hyderabad - TSPCB",410.0,32.8,36.5,62.5,45.4,12.4
2018-09-22,"Zoo Park, Hyderabad - TSPCB",418.0,35.0,40.1,69.6,44.4,24.4
2018-09-23,"Zoo Park, Hyderabad - TSPCB",587.0,41.8,43.0,76.0,48.2,12.9
2018-09-24,"Zoo Park, Hyderabad - TSPCB",489.0,41.3,40.5,70.5,42.6,18.1
2018-09-26,"Zoo Park, Hyderabad - TSPCB",926.0,45.8,28.6,93.0,71.5,2.94
2018-09-27,"Zoo Park, Hyderabad - TSPCB",858.0,42.5,38.4,86.8,63.3,13.3
2018-09-28,"Zoo Park, Hyderabad - TSPCB",732.0,38.6,31.3,83.9,60.4,15.2
2018-09-29,"Zoo Park, Hyderabad - TSPCB",879.0,37.2,33.0,107.0,72.4,15.3
2018-09-30,"Zoo Park, Hyderabad - TSPCB",889.0,44.7,39.7,142.0,78.8,14.4
2018-10-01,"Zoo Park, Hyderabad - TSPCB",858.0,48.0,38.4,136.0,78.1,25.2
2018-10-02,"Zoo Park, Hyderabad - TSPCB",721.0,45.8,33.4,90.6,55.2,15.8
2018-10-03,"Zoo Park, Hyderabad - TSPCB",703.0,42.8,37.2,90.9,54.9,6.77
2018-10-04,"Zoo Park, Hyderabad - TSPCB",681.0,43.1,39.5,98.9,58.4,14.8
2018-10-05,"Zoo Park, Hyderabad - TSPCB",676.0,45.8,37.7,121.0,59.8,3.24
2018-10-06,"Zoo Park, Hyderabad - TSPCB",726.0,45.0,48.3,148.0,74.7,12.1
2018-10-11,"Zoo Park, Hyderabad - TSPCB",500.0,37.0,47.1,162.0,58.5,3.39
2018-10-12,"Zoo Park, Hyderabad - TSPCB",702.0,47.4,43.6,117.0,60.9,4.37
2018-10-13,"Zoo Park, Hyderabad - TSPCB",1120.0,50.2,16.5,156.0,77.8,3.1
2018-10-24,"Zoo Park, Hyderabad - TSPCB",1120.0,66.3,34.9,154.0,81.0,2.64
2018-10-25,"Zoo Park, Hyderabad - TSPCB",867.0,47.2,45.4,150.0,76.9,25.1
2018-10-29,"Zoo Park, Hyderabad - TSPCB",879.0,66.6,53.1,152.0,71.2,5.67
2018-10-30,"Zoo Park, Hyderabad - TSPCB",832.0,61.1,51.4,132.0,74.5,20.0
2018-10-31,"Zoo Park, Hyderabad - TSPCB",873.0,64.5,41.2,124.0,72.1,17.8
2018-11-01,"Zoo Park, Hyderabad - TSPCB",765.0,55.4,25.1,101.0,67.1,2.31
2018-11-02,"Zoo Park, Hyderabad - TSPCB",913.0,49.8,25.6,80.5,46.1,2.38
2018-11-03,"Zoo Park, Hyderabad - TSPCB",689.0,45.2,32.6,77.4,42.4,20.1
2018-11-04,"Zoo Park, Hyderabad - TSPCB",695.0,46.8,36.8,69.6,40.3,22.5
2018-11-05,"Zoo Park, Hyderabad - TSPCB",666.0,44.0,34.6,76.7,44.6,37.3
2018-11-06,"Zoo Park, Hyderabad - TSPCB",711.0,51.2,37.9,103.0,60.8,18.7
2018-11-07,"Zoo Park, Hyderabad - TSPCB",733.0,50.5,38.8,113.0,66.3,15.1
2018-11-08,"Zoo Park, Hyderabad - TSPCB",689.0,51.5,48.0,112.0,67.1,19.9
2018-11-09,"Zoo Park, Hyderabad - TSPCB",842.0,58.0,39.7,136.0,74.2,8.83
2018-11-10,"Zoo Park, Hyderabad - TSPCB",842.0,62.7,46.4,147.0,78.2,25.4
2018-11-11,"Zoo Park, Hyderabad - TSPCB",994.0,65.7,41.6,149.0,73.1,21.1
2018-11-12,"Zoo Park, Hyderabad - TSPCB",997.0,66.7,42.7,159.0,65.0,27.4
2018-11-13,"Zoo Park, Hyderabad - TSPCB",1180.0,63.7,33.2,165.0,75.4,27.2
2018-11-14,"Zoo Park, Hyderabad - TSPCB",1450.0,69.5,25.3,179.0,80.8,6.68
2018-11-15,"Zoo Park, Hyderabad - TSPCB",1230.0,59.3,39.1,165.0,71.2,6.63
2018-11-16,"Zoo Park, Hyderabad - TSPCB",1010.0,54.2,31.4,119.0,50.2,19.8
2018-11-17,"Zoo Park, Hyderabad - TSPCB",632.0,45.1,27.1,72.3,30.1,19.1
2018-11-18,"Zoo Park, Hyderabad - TSPCB",594.0,41.2,27.0,59.0,31.1,19.4
2018-11-19,"Zoo Park, Hyderabad - TSPCB",587.0,42.4,27.8,65.3,32.7,37.3
2019-01-03,"Zoo Park, Hyderabad - TSPCB",2290.0,131.0,13.8,178.0,77.6,8.51
2019-02-13,"Zoo Park, Hyderabad - TSPCB",777.0,120.0,33.7,139.0,72.1,2.09
2019-02-14,"Zoo Park, Hyderabad - TSPCB",948.0,126.0,31.2,158.0,81.1,0.47
2019-04-27,"Zoo Park, Hyderabad - TSPCB",888.0,66.6,74.5,175.0,75.2,7.0
2019-07-11,"Zoo Park, Hyderabad - TSPCB",267.0,16.9,30.6,28.6,20.3,2.2
2019-07-12,"Zoo Park, Hyderabad - TSPCB",206.0,15.9,23.8,22.1,19.6,0.823
2019-07-13,"Zoo Park, Hyderabad - TSPCB",157.0,208.0,29.1,36.4,11.2,3.79
2019-07-14,"Zoo Park, Hyderabad - TSPCB",323.0,147.0,27.1,47.3,17.2,3.39
2019-07-15,"Zoo Park, Hyderabad - TSPCB",257.0,160.0,25.5,39.5,15.8,3.6
2019-07-16,"Zoo Park, Hyderabad - TSPCB",295.0,157.0,26.1,67.3,21.4,3.64
2019-07-17,"Zoo Park, Hyderabad - TSPCB",209.0,139.0,34.4,57.1,18.0,2.97
2019-07-18,"Zoo Park, Hyderabad - TSPCB",398.0,20.1,40.7,84.8,26.4,13.4
2019-07-19,"Zoo Park, Hyderabad - TSPCB",410.0,21.8,45.0,48.8,27.7,13.0
2019-07-20,"Zoo Park, Hyderabad - TSPCB",468.0,21.9,39.3,46.4,24.4,12.7
2019-07-21,"Zoo Park, Hyderabad - TSPCB",413.0,20.1,32.4,36.7,19.1,15.0
2019-07-22,"Zoo Park, Hyderabad - TSPCB",443.0,22.5,32.0,42.1,18.3,13.2
2019-07-23,"Zoo Park, Hyderabad - TSPCB",327.0,17.2,32.6,19.6,9.67,4.14
2019-07-24,"Zoo Park, Hyderabad - TSPCB",276.0,15.9,33.8,22.4,12.4,13.1
2019-07-25,"Zoo Park, Hyderabad - TSPCB",360.0,15.3,31.1,24.7,12.9,15.7
2019-07-26,"Zoo Park, Hyderabad - TSPCB",290.0,14.8,27.7,27.6,12.5,12.8
2019-07-27,"Zoo Park, Hyderabad - TSPCB",270.0,13.8,29.8,30.3,13.6,12.6
2019-07-28,"Zoo Park, Hyderabad - TSPCB",283.0,14.6,28.3,33.6,17.6,13.4
2019-07-29,"Zoo Park, Hyderabad - TSPCB",297.0,13.8,28.2,22.2,11.8,15.8
2019-07-30,"Zoo Park, Hyderabad - TSPCB",179.0,15.1,23.5,16.5,9.32,1.52
2019-07-31,"Zoo Park, Hyderabad - TSPCB",302.0,14.6,27.3,16.2,9.44,13.8
2019-08-01,"Zoo Park, Hyderabad - TSPCB",287.0,14.2,26.5,18.9,9.43,16.2
2019-08-02,"Zoo Park, Hyderabad - TSPCB",329.0,13.0,26.1,9.94,8.48,20.3
2019-08-03,"Zoo Park, Hyderabad - TSPCB",2750.0,10.3,23.0,10.8,7.11,1.51
2019-08-05,"Zoo Park, Hyderabad - TSPCB",174.0,13.1,25.6,15.9,8.58,30.9
2019-08-06,"Zoo Park, Hyderabad - TSPCB",260.0,13.7,26.1,19.8,9.43,12.6
2019-08-07,"Zoo Park, Hyderabad - TSPCB",257.0,13.9,24.8,16.7,7.99,12.8
2019-08-08,"Zoo Park, Hyderabad - TSPCB",266.0,11.9,27.3,23.9,14.4,13.0
2019-08-09,"Zoo Park, Hyderabad - TSPCB",189.0,12.4,25.9,26.3,11.1,0.803
2019-08-10,"Zoo Park, Hyderabad - TSPCB",181.0,13.6,26.0,29.1,12.3,0.838
2019-08-11,"Zoo Park, Hyderabad - TSPCB",228.0,13.0,22.2,30.2,11.7,1.22
2019-08-12,"Zoo Park, Hyderabad - TSPCB",302.0,15.8,22.3,47.4,26.2,1.3
2019-08-13,"Zoo Park, Hyderabad - TSPCB",419.0,16.2,26.0,56.4,24.5,16.0
2019-08-14,"Zoo Park, Hyderabad - TSPCB",325.0,15.7,28.3,47.1,23.5,15.5
2019-08-15,"Zoo Park, Hyderabad - TSPCB",264.0,14.8,62.8,32.4,15.2,1.4
2019-08-16,"Zoo Park, Hyderabad - TSPCB",270.0,16.6,27.0,55.8,20.1,30.2
2019-08-17,"Zoo Park, Hyderabad - TSPCB",339.0,17.9,28.9,76.2,25.7,17.7
2019-08-18,"Zoo Park, Hyderabad - TSPCB",475.0,20.1,26.4,83.2,28.2,18.9
2019-08-19,"Zoo Park, Hyderabad - TSPCB",310.0,18.4,32.4,64.2,23.9,15.9
2019-08-20,"Zoo Park, Hyderabad - TSPCB",313.0,17.2,28.0,63.9,23.7,15.2
2019-08-21,"Zoo Park, Hyderabad - TSPCB",274.0,16.2,28.9,59.8,21.2,41.7
2019-08-22,"Zoo Park, Hyderabad - TSPCB",199.0,14.9,29.0,43.3,18.8,13.9
2019-08-23,"Zoo Park, Hyderabad - TSPCB",349.0,15.7,30.2,46.5,20.7,13.3
2019-08-24,"Zoo Park, Hyderabad - TSPCB",202.0,14.5,31.9,43.2,14.8,12.7
2019-08-25,"Zoo Park, Hyderabad - TSPCB",301.0,14.4,34.2,34.0,15.9,12.1
2019-08-26,"Zoo Park, Hyderabad - TSPCB",180.0,13.6,36.6,35.3,14.8,0.789
2019-08-27,"Zoo Park, Hyderabad - TSPCB",359.0,15.7,33.4,61.1,23.1,17.7
2019-08-28,"Zoo Park, Hyderabad - TSPCB",306.0,15.1,33.8,53.8,20.4,12.0
2019-08-29,"Zoo Park, Hyderabad - TSPCB",363.0,15.3,29.8,45.4,19.5,12.3
2019-08-30,"Zoo Park, Hyderabad - TSPCB",273.0,17.6,36.5,22.9,14.3,12.1
2019-08-31,"Zoo Park, Hyderabad - TSPCB",495.0,17.4,19.0,21.0,14.7,1.39
2019-09-01,"Zoo Park, Hyderabad - TSPCB",353.0,8.33,26.7,11.7,12.2,12.5
2019-09-02,"Zoo Park, Hyderabad - TSPCB",383.0,8.41,30.6,12.3,8.02,19.1
2019-09-03,"Zoo Park, Hyderabad - TSPCB",480.0,7.55,14.3,23.5,8.67,0.624
2019-09-04,"Zoo Park, Hyderabad - TSPCB",456.0,107.0,17.3,17.6,11.2,1.83
2019-09-05,"Zoo Park, Hyderabad - TSPCB",208.0,98.9,23.0,23.0,15.6,1.85
2019-09-06,"Zoo Park, Hyderabad - TSPCB",177.0,8.26,24.0,26.8,14.2,0.757
2019-09-07,"Zoo Park, Hyderabad - TSPCB",178.0,8.22,23.8,21.3,18.8,0.785
2019-09-08,"Zoo Park, Hyderabad - TSPCB",172.0,7.86,26.7,18.8,15.8,0.871
2019-09-09,"Zoo Park, Hyderabad - TSPCB",191.0,8.08,23.4,25.8,17.4,1.15
2019-09-10,"Zoo Park, Hyderabad - TSPCB",158.0,8.5,20.3,28.7,16.1,1.22
2019-09-11,"Zoo Park, Hyderabad - TSPCB",178.0,8.22,29.0,54.7,21.4,1.18
2019-09-12,"Zoo Park, Hyderabad - TSPCB",194.0,8.73,24.0,40.2,22.1,0.892
2019-09-13,"Zoo Park, Hyderabad - TSPCB",191.0,8.69,24.9,31.0,19.9,1.16
2019-09-14,"Zoo Park, Hyderabad - TSPCB",205.0,8.99,27.6,32.0,18.3,0.903
2019-09-15,"Zoo Park, Hyderabad - TSPCB",291.0,9.41,30.2,28.6,24.0,1.24
2019-09-16,"Zoo Park, Hyderabad - TSPCB",261.0,9.67,26.6,43.3,27.6,1.15
2019-09-17,"Zoo Park, Hyderabad - TSPCB",253.0,9.49,29.4,48.4,28.5,0.867
2019-09-18,"Zoo Park, Hyderabad - TSPCB",537.0,16.3,28.8,57.3,34.7,1.43
2019-09-19,"Zoo Park, Hyderabad - TSPCB",464.0,14.7,23.3,63.6,38.6,1.57
2019-09-20,"Zoo Park, Hyderabad - TSPCB",457.0,11.3,24.6,40.3,33.6,1.64
2019-09-21,"Zoo Park, Hyderabad - TSPCB",381.0,9.15,22.5,54.4,37.1,0.946
2019-09-23,"Zoo Park, Hyderabad - TSPCB",674.0,14.1,25.2,60.5,42.8,1.37
2019-09-24,"Zoo Park, Hyderabad - TSPCB",501.0,12.2,25.0,51.8,36.9,1.1
2019-09-25,"Zoo Park, Hyderabad - TSPCB",510.0,12.8,23.6,49.4,38.9,1.55
2019-09-26,"Zoo Park, Hyderabad - TSPCB",468.0,11.3,21.1,62.9,31.8,1.45
2019-09-27,"Zoo Park, Hyderabad - TSPCB",312.0,9.12,22.3,46.5,23.1,1.15
2019-09-28,"Zoo Park, Hyderabad - TSPCB",316.0,8.45,25.1,55.3,32.8,1.21
2019-09-29,"Zoo Park, Hyderabad - TSPCB",423.0,9.78,24.0,72.7,41.9,1.71
2019-09-30,"Zoo Park, Hyderabad - TSPCB",397.0,12.8,20.7,95.6,51.8,2.75
2019-10-01,"Zoo Park, Hyderabad - TSPCB",189.0,12.2,25.8,72.9,43.6,2.21
2019-10-02,"Zoo Park, Hyderabad - TSPCB",431.0,19.3,1590.0,76.1,40.5,2.28
2019-10-03,"Zoo Park, Hyderabad - TSPCB",734.0,15.7,457.0,81.7,48.5,5.29
2019-10-04,"Zoo Park, Hyderabad - TSPCB",938.0,10.8,25.5,75.0,39.5,8.51
2019-10-05,"Zoo Park, Hyderabad - TSPCB",1180.0,15.3,31.2,,61.7,3.31
2019-10-06,"Zoo Park, Hyderabad - TSPCB",596.0,70.7,21.9,,47.7,2.92
2019-10-07,"Zoo Park, Hyderabad - TSPCB",732.0,12.4,30.9,101.0,62.7,3.96
2019-10-08,"Zoo Park, Hyderabad - TSPCB",701.0,90.1,27.7,103.0,68.8,2.28
2019-10-09,"Zoo Park, Hyderabad - TSPCB",562.0,105.0,27.2,76.3,56.5,2.12
2019-10-10,"Zoo Park, Hyderabad - TSPCB",530.0,14.4,24.7,92.4,52.1,1.29
2019-10-11,"Zoo Park, Hyderabad - TSPCB",509.0,149.0,29.7,61.2,40.6,2.07
2019-10-12,"Zoo Park, Hyderabad - TSPCB",521.0,123.0,25.3,76.9,43.7,2.12
2019-10-13,"Zoo Park, Hyderabad - TSPCB",596.0,114.0,26.5,67.4,42.2,2.51
2019-10-14,"Zoo Park, Hyderabad - TSPCB",654.0,119.0,25.0,114.0,67.7,2.37
2019-10-15,"Zoo Park, Hyderabad - TSPCB",605.0,86.8,26.0,109.0,66.4,2.3
2019-10-16,"Zoo Park, Hyderabad - TSPCB",940.0,127.0,25.0,131.0,74.5,2.59
2019-10-17,"Zoo Park, Hyderabad - TSPCB",714.0,128.0,21.3,123.0,65.1,2.43
2019-10-18,"Zoo Park, Hyderabad - TSPCB",533.0,145.0,21.3,81.7,39.7,1.86
2019-10-19,"Zoo Park, Hyderabad - TSPCB",601.0,129.0,22.5,72.3,37.7,2.12
2019-10-20,"Zoo Park, Hyderabad - TSPCB",640.0,124.0,20.3,62.3,42.6,1.63
2019-10-21,"Zoo Park, Hyderabad - TSPCB",594.0,119.0,20.9,73.2,38.7,2.05
2019-10-22,"Zoo Park, Hyderabad - TSPCB",605.0,114.0,19.8,72.2,48.9,1.5
2019-10-23,"Zoo Park, Hyderabad - TSPCB",424.0,51.1,25.1,56.5,36.5,1.15
2019-10-24,"Zoo Park, Hyderabad - TSPCB",1080.0,8.79,18.4,41.9,28.4,3.08
2019-10-25,"Zoo Park, Hyderabad - TSPCB",470.0,2.94,19.6,73.8,29.8,1.83
2019-10-26,"Zoo Park, Hyderabad - TSPCB",388.0,0.00947,20.3,57.4,33.1,2.02
2019-10-27,"Zoo Park, Hyderabad - TSPCB",367.0,27.4,22.1,79.6,42.6,1.94
2019-10-28,"Zoo Park, Hyderabad - TSPCB",457.0,38.6,23.1,87.4,56.3,2.21
2019-10-29,"Zoo Park, Hyderabad - TSPCB",631.0,37.7,20.8,85.8,54.9,2.39
2019-10-30,"Zoo Park, Hyderabad - TSPCB",563.0,29.4,19.1,87.9,55.1,1.59
2019-11-11,"Zoo Park, Hyderabad - TSPCB",1040.0,55.6,20.9,151.0,78.9,3.82
2019-11-12,"Zoo Park, Hyderabad - TSPCB",708.0,45.8,29.0,133.0,73.6,10.7
2019-11-13,"Zoo Park, Hyderabad - TSPCB",660.0,46.3,31.5,128.0,73.4,9.98
2019-11-14,"Zoo Park, Hyderabad - TSPCB",932.0,47.3,32.5,139.0,79.2,12.9
2019-11-15,"Zoo Park, Hyderabad - TSPCB",1040.0,49.4,36.2,146.0,79.7,22.7
2019-11-16,"Zoo Park, Hyderabad - TSPCB",965.0,43.9,34.1,142.0,78.9,15.4
2019-11-17,"Zoo Park, Hyderabad - TSPCB",949.0,43.1,34.1,139.0,76.5,13.3
2019-11-18,"Zoo Park, Hyderabad - TSPCB",1030.0,46.8,33.8,156.0,79.2,28.8
2019-11-19,"Zoo Park, Hyderabad - TSPCB",934.0,52.9,34.7,173.0,79.1,2.19
2019-11-20,"Zoo Park, Hyderabad - TSPCB",1260.0,106.0,27.3,170.0,78.7,3.48
2019-11-21,"Zoo Park, Hyderabad - TSPCB",1020.0,63.5,26.8,151.0,78.9,5.45
2019-11-22,"Zoo Park, Hyderabad - TSPCB",1000.0,55.0,30.5,151.0,77.7,14.1
2019-11-23,"Zoo Park, Hyderabad - TSPCB",1060.0,49.9,28.0,150.0,78.3,14.3
2019-11-24,"Zoo Park, Hyderabad - TSPCB",995.0,48.1,29.4,152.0,78.3,15.1
2019-11-25,"Zoo Park, Hyderabad - TSPCB",973.0,25.6,29.8,164.0,80.8,17.5
2019-11-26,"Zoo Park, Hyderabad - TSPCB",949.0,,30.7,148.0,79.1,13.4
2019-11-27,"Zoo Park, Hyderabad - TSPCB",1040.0,,27.6,153.0,76.2,13.9
2019-11-28,"Zoo Park, Hyderabad - TSPCB",1060.0,27.9,26.5,140.0,78.8,6.36
2019-11-29,"Zoo Park, Hyderabad - TSPCB",988.0,50.7,27.2,131.0,72.1,13.1
2019-11-30,"Zoo Park, Hyderabad - TSPCB",1080.0,51.4,24.9,135.0,73.9,13.6
2019-12-01,"Zoo Park, Hyderabad - TSPCB",895.0,43.8,24.4,110.0,68.5,17.4
2019-12-02,"Zoo Park, Hyderabad - TSPCB",873.0,42.2,23.2,85.5,60.6,2.19
2019-12-03,"Zoo Park, Hyderabad - TSPCB",1240.0,90.7,20.2,163.0,77.6,31.9
2019-12-04,"Zoo Park, Hyderabad - TSPCB",1030.0,56.7,29.3,153.0,81.5,13.0
2019-12-05,"Zoo Park, Hyderabad - TSPCB",981.0,56.7,30.6,151.0,79.7,15.3
2019-12-06,"Zoo Park, Hyderabad - TSPCB",1070.0,58.4,29.4,172.0,78.6,14.4
2019-12-07,"Zoo Park, Hyderabad - TSPCB",1180.0,83.5,22.1,162.0,80.5,3.27
2019-12-08,"Zoo Park, Hyderabad - TSPCB",1090.0,57.8,27.0,131.0,73.4,10.7
2019-12-09,"Zoo Park, Hyderabad - TSPCB",876.0,55.4,27.9,124.0,79.6,1.01
2019-12-10,"Zoo Park, Hyderabad - TSPCB",1010.0,55.3,25.8,114.0,66.3,13.7
2019-12-11,"Zoo Park, Hyderabad - TSPCB",987.0,51.5,29.3,121.0,74.5,11.2
2019-12-12,"Zoo Park, Hyderabad - TSPCB",991.0,53.6,30.7,104.0,65.1,8.44
2019-12-13,"Zoo Park, Hyderabad - TSPCB",710.0,48.6,24.4,78.3,45.0,10.5
2019-12-14,"Zoo Park, Hyderabad - TSPCB",894.0,52.7,25.4,81.0,57.7,12.1
2019-12-15,"Zoo Park, Hyderabad - TSPCB",841.0,49.8,25.3,,58.8,10.4
2019-12-16,"Zoo Park, Hyderabad - TSPCB",965.0,54.0,24.5,116.0,62.1,10.7
2019-12-17,"Zoo Park, Hyderabad - TSPCB",1070.0,57.1,25.5,136.0,77.6,11.1
2019-12-18,"Zoo Park, Hyderabad - TSPCB",1260.0,63.9,23.7,153.0,81.9,12.1
2019-12-19,"Zoo Park, Hyderabad - TSPCB",1180.0,61.9,26.0,152.0,79.8,2.16
2019-12-20,"Zoo Park, Hyderabad - TSPCB",1190.0,60.4,32.3,143.0,79.9,12.3
2019-12-21,"Zoo Park, Hyderabad - TSPCB",1010.0,66.2,29.6,165.0,80.6,16.5
2019-12-22,"Zoo Park, Hyderabad - TSPCB",869.0,76.5,23.5,156.0,81.2,16.6
2019-12-23,"Zoo Park, Hyderabad - TSPCB",989.0,67.4,25.9,138.0,76.8,2.62
2019-12-24,"Zoo Park, Hyderabad - TSPCB",947.0,59.4,26.3,124.0,73.7,11.6
2019-12-25,"Zoo Park, Hyderabad - TSPCB",1040.0,62.5,25.7,152.0,80.9,10.5
2019-12-26,"Zoo Park, Hyderabad - TSPCB",1060.0,53.3,25.5,135.0,76.4,11.5
2019-12-27,"Zoo Park, Hyderabad - TSPCB",940.0,53.4,23.8,124.0,67.8,11.9
2019-12-28,"Zoo Park, Hyderabad - TSPCB",1070.0,65.9,24.6,155.0,79.8,11.2
2019-12-29,"Zoo Park, Hyderabad - TSPCB",1090.0,68.5,28.6,164.0,79.7,13.2
2019-12-30,"Zoo Park, Hyderabad - TSPCB",928.0,58.4,29.6,137.0,77.3,6.25
2019-12-31,"Zoo Park, Hyderabad - TSPCB",850.0,49.7,28.3,96.4,60.3,10.9
2020-01-01,"Zoo Park, Hyderabad - TSPCB",875.0,48.6,24.9,102.0,57.5,11.1
2020-01-02,"Zoo Park, Hyderabad - TSPCB",779.0,43.4,23.4,78.9,48.4,10.2
2020-01-03,"Zoo Park, Hyderabad - TSPCB",642.0,36.5,25.6,68.2,46.5,11.0
2020-01-04,"Zoo Park, Hyderabad - TSPCB",996.0,48.7,25.3,128.0,72.3,10.1
2020-01-05,"Zoo Park, Hyderabad - TSPCB",854.0,52.6,27.4,140.0,79.6,11.1
2020-01-06,"Zoo Park, Hyderabad - TSPCB",752.0,52.6,26.3,114.0,70.6,10.7
2020-01-07,"Zoo Park, Hyderabad - TSPCB",855.0,48.6,25.8,111.0,67.8,11.5
2020-01-08,"Zoo Park, Hyderabad - TSPCB",818.0,32.3,36.7,69.3,51.6,0.631
2020-01-09,"Zoo Park, Hyderabad - TSPCB",810.0,40.5,23.7,98.2,59.2,1.44
2020-01-10,"Zoo Park, Hyderabad - TSPCB",865.0,46.0,29.5,143.0,81.2,11.9
2020-01-11,"Zoo Park, Hyderabad - TSPCB",1070.0,62.8,25.1,154.0,79.3,11.0
2020-01-12,"Zoo Park, Hyderabad - TSPCB",1020.0,59.2,30.7,153.0,78.3,10.5
2020-01-13,"Zoo Park, Hyderabad - TSPCB",1180.0,64.2,34.1,148.0,75.9,12.0
2020-01-14,"Zoo Park, Hyderabad - TSPCB",1030.0,67.2,34.5,161.0,79.9,18.2
2020-01-15,"Zoo Park, Hyderabad - TSPCB",778.0,53.3,28.4,119.0,65.8,14.3
2020-01-16,"Zoo Park, Hyderabad - TSPCB",743.0,49.0,33.1,95.0,53.5,1.93
2020-01-17,"Zoo Park, Hyderabad - TSPCB",624.0,48.5,25.0,84.7,45.5,16.8
2020-01-18,"Zoo Park, Hyderabad - TSPCB",883.0,54.7,24.0,103.0,61.1,2.06
2020-01-19,"Zoo Park, Hyderabad - TSPCB",715.0,45.9,26.4,90.6,52.9,11.1
2020-01-20,"Zoo Park, Hyderabad - TSPCB",870.0,51.8,24.0,106.0,58.2,13.4
2020-01-21,"Zoo Park, Hyderabad - TSPCB",807.0,55.7,23.9,114.0,55.9,10.6
2020-01-22,"Zoo Park, Hyderabad - TSPCB",850.0,52.6,23.9,109.0,56.3,10.4
2020-01-23,"Zoo Park, Hyderabad - TSPCB",937.0,55.3,23.6,123.0,69.8,11.6
2020-01-24,"Zoo Park, Hyderabad - TSPCB",1030.0,58.8,21.9,136.0,71.5,12.6
2020-01-25,"Zoo Park, Hyderabad - TSPCB",1360.0,59.4,25.9,157.0,79.6,12.5
2020-01-26,"Zoo Park, Hyderabad - TSPCB",1200.0,58.5,29.2,162.0,78.8,1.75
2020-01-27,"Zoo Park, Hyderabad - TSPCB",954.0,59.0,26.3,140.0,73.4,13.5
2020-01-28,"Zoo Park, Hyderabad - TSPCB",575.0,40.3,37.8,118.0,69.2,10.0
2020-01-29,"Zoo Park, Hyderabad - TSPCB",819.0,42.3,29.8,135.0,65.8,10.7
2020-01-30,"Zoo Park, Hyderabad - TSPCB",814.0,50.4,38.7,153.0,77.1,12.4
2020-01-31,"Zoo Park, Hyderabad - TSPCB",698.0,59.7,26.6,146.0,74.1,12.4
2020-02-01,"Zoo Park, Hyderabad - TSPCB",544.0,47.7,23.9,106.0,52.0,11.3
2020-02-02,"Zoo Park, Hyderabad - TSPCB",624.0,42.3,22.9,103.0,51.9,12.0
2020-02-03,"Zoo Park, Hyderabad - TSPCB",671.0,44.7,21.5,94.3,47.3,14.8
2020-02-04,"Zoo Park, Hyderabad - TSPCB",741.0,44.3,22.7,86.8,43.0,10.1
2020-02-05,"Zoo Park, Hyderabad - TSPCB",556.0,42.1,22.3,75.9,44.6,1.14
2020-02-06,"Zoo Park, Hyderabad - TSPCB",598.0,292.0,21.8,96.5,42.1,2.23
2020-02-07,"Zoo Park, Hyderabad - TSPCB",576.0,63.8,17.3,76.9,45.5,1.19
2020-02-08,"Zoo Park, Hyderabad - TSPCB",862.0,301.0,22.7,110.0,59.3,39.3
2020-02-09,"Zoo Park, Hyderabad - TSPCB",895.0,256.0,15.8,94.0,61.9,34.7
2020-02-10,"Zoo Park, Hyderabad - TSPCB",784.0,190.0,20.4,91.6,54.5,32.4
2020-02-11,"Zoo Park, Hyderabad - TSPCB",918.0,244.0,24.3,108.0,59.8,30.9
2020-02-12,"Zoo Park, Hyderabad - TSPCB",981.0,242.0,24.0,117.0,68.3,29.9
