date,co,no2,o3,pm10,pm25,so2
2017-05-19,954.0,29.7,65.65,151.0,65.43333333333334,15.2
2017-05-20,684.5,33.3,75.7,126.0,42.93333333333334,10.2
2017-05-21,733.0,39.2,79.65,164.0,49.9,18.0
2017-05-22,890.0,34.4,83.25,147.0,45.0,16.7
2017-05-23,725.0,42.7,36.3,204.0,61.666666666666664,9.85
2017-05-24,824.0,35.4,101.3,155.0,55.06666666666666,16.3
2017-05-25,648.5,24.9,97.9,127.0,46.300000000000004,13.2
2017-05-26,667.5,23.9,84.35,128.0,54.0,20.2
2017-05-27,537.5,16.3,64.95,81.6,38.36666666666667,9.28
2017-05-28,634.0,20.5,65.15,72.7,38.166666666666664,9.53
2017-05-29,576.5,16.7,57.1,75.7,29.3,5.56
2017-05-30,510.0,13.2,42.75,80.0,25.633333333333336,4.44
2017-05-31,456.5,16.8,43.0,60.1,21.599999999999998,9.43
2017-06-01,623.5,24.5,46.5,47.2,20.866666666666667,8.33
2017-06-02,712.0,25.8,46.65,75.4,28.133333333333336,10.5
2017-06-03,586.5,18.5,52.6,65.6,31.166666666666668,11.2
2017-06-04,742.5,14.5,59.55,40.8,23.53333333333333,4.14
2017-06-05,469.0,13.9,59.55,58.6,27.7,4.61
2017-06-06,580.0,22.5,67.15,58.4,30.366666666666664,10.2
2017-06-07,441.5,9.78,66.15,30.6,21.666666666666668,7.29
2017-06-08,529.0,10.6,48.45,31.9,21.233333333333334,1.84
2017-06-09,428.0,,36.6,,27.9,
2017-06-10,386.0,,44.4,,20.05,
2017-06-11,391.0,,22.5,,18.7,
2017-06-12,362.0,,21.4,,14.5,
2017-06-13,450.0,,17.8,,18.5,
2017-06-14,593.0,,30.8,,36.650000000000006,
2017-06-15,545.5,11.3,48.900000000000006,28.0,24.933333333333334,
2017-06-16,331.0,4.99,36.900000000000006,10.7,17.343333333333334,
2017-06-17,2431.0,28.9,35.95,98.7,40.23333333333333,11.9
2017-06-18,632.0,10.7,47.05,38.2,26.366666666666664,9.33
2017-06-19,757.5,10.1,30.7,26.4,25.666666666666668,7.199999999999999
2017-06-20,651.5,8.5,31.7,27.4,17.2,6.77
2017-06-21,353.5,8.24,35.75,32.5,18.599999999999998,7.94
2017-06-22,259.5,8.28,28.85,34.8,15.933333333333332,7.369999999999999
2017-06-23,969.5,12.6,28.4,22.3,24.2,6.645
2017-06-24,707.0,7.83,35.3,32.4,25.166666666666668,7.48
2017-06-25,815.5,7.33,30.9,38.5,24.166666666666668,7.355
2017-06-26,826.5,4.84,28.900000000000002,40.0,21.566666666666666,7.49
2017-06-27,792.0,4.64,36.1,41.1,21.233333333333334,7.095
2017-06-28,838.0,30.0,33.65,29.5,19.599999999999998,8.190000000000001
2017-06-29,859.5,9.06,37.4,38.0,19.633333333333333,7.305
2017-06-30,860.0,10.8,37.05,54.3,22.900000000000002,6.83
2017-07-01,797.0,9.14,33.75,39.7,20.26666666666667,7.04
2017-07-02,426.0,12.3,31.75,55.1,23.733333333333334,7.52
2017-07-03,334.5,13.2,31.9,53.0,20.566666666666666,5.984999999999999
2017-07-04,363.0,9.97,31.75,45.6,19.566666666666666,5.295
2017-07-05,1178.0,9.69,34.900000000000006,42.9,19.466666666666665,7.74
2017-07-06,495.5,15.1,32.45,53.8,25.133333333333336,5.875
2017-07-07,409.5,14.7,35.7,51.7,27.366666666666664,4.51
2017-07-08,420.0,14.1,38.7,56.8,27.8,4.68
2017-07-09,443.5,14.7,37.0,47.6,27.066666666666663,4.025
2017-07-10,409.5,16.1,34.25,39.4,22.900000000000002,4.5600000000000005
2017-07-11,389.0,12.3,32.35,48.0,24.3,4.17
2017-07-12,359.0,11.1,34.85,42.8,20.400000000000002,4.995
2017-07-13,1130.5,10.8,28.55,38.9,20.266666666666666,5.515
2017-07-14,244.5,8.26,28.549999999999997,35.6,19.46666666666667,5.529999999999999
2017-07-15,296.0,7.23,31.6,66.0,24.5,5.050000000000001
2017-07-16,291.0,8.71,27.0,38.4,16.6,5.015000000000001
2017-07-17,249.0,8.97,25.1,28.0,14.0,4.505
2017-07-18,254.5,8.14,26.099999999999998,19.1,14.856666666666667,5.575
2017-07-19,285.5,8.11,25.25,14.9,11.333333333333334,5.07
2017-07-20,268.5,6.49,29.0,20.0,10.933333333333332,4.62
2017-07-21,157.0,6.29,38.7,29.7,11.479999999999999,4.025
2017-07-22,,,,,,
2017-07-23,,,,,,
2017-07-24,,,,,,
2017-07-25,,,,,,
2017-07-26,,,,,,
2017-07-27,,,,,,
2017-07-28,,,,,,
2017-07-29,,,,,,
2017-07-30,,,,,,
2017-07-31,,,,,,
2017-08-01,,,,,,
2017-08-02,,,,,,
2017-08-03,,,,,,
2017-08-04,,,,,,
2017-08-05,,,,,,
2017-08-06,,,,,,
2017-08-07,,,,,,
2017-08-08,,,,,,
2017-08-09,,,,,,
2017-08-10,,,,,,
2017-08-11,848.0,13.1,29.0,56.3,31.733333333333334,5.904999999999999
2017-08-12,419.0,11.1,27.7,45.6,26.899999999999995,5.1
2017-08-13,500.0,11.8,17.75,43.3,32.300000000000004,6.24
2017-08-14,427.5,10.9,28.85,43.1,27.066666666666666,4.77
2017-08-15,330.5,11.6,26.4,51.5,26.400000000000002,4.88
2017-08-16,310.5,14.6,28.65,62.6,28.03333333333333,4.85
2017-08-17,345.0,22.4,34.9,77.1,32.199999999999996,4.835
2017-08-18,300.5,17.3,32.05,70.6,31.666666666666668,4.775
2017-08-19,245.5,12.7,25.85,41.7,24.599999999999998,4.895
2017-08-20,267.5,11.0,40.5,17.8,12.11,5.734999999999999
2017-08-21,138.0,14.8,37.85,25.4,10.790000000000001,5.14
2017-08-22,390.0,13.3,32.6,33.0,21.433333333333334,5.085
2017-08-23,296.0,15.1,35.45,44.9,25.3,5.199999999999999
2017-08-24,463.0,14.4,31.1,49.8,30.53333333333333,5.5
2017-08-25,242.5,6.1,32.55,31.9,22.866666666666664,5.0
2017-08-26,356.5,6.47,32.5,35.3,21.766666666666666,5.32
2017-08-27,397.0,7.34,38.55,24.6,19.17,4.67
2017-08-28,340.5,5.87,39.5,15.5,11.706666666666665,4.105
2017-08-29,410.5,9.73,35.695,18.6,10.353333333333333,5.165
2017-08-30,407.0,15.1,35.65,59.9,24.566666666666666,4.715
2017-08-31,456.0,12.6,38.95,48.4,25.03333333333333,5.65
2017-09-01,310.0,13.8,48.199999999999996,57.7,26.233333333333334,5.13
2017-09-02,516.0,19.6,48.9,76.9,36.166666666666664,5.045
2017-09-03,317.0,18.5,49.2,53.2,24.400000000000002,4.4399999999999995
2017-09-04,383.0,18.9,47.3,62.0,28.53333333333333,5.47
2017-09-05,266.5,15.1,47.3,48.7,22.799999999999997,4.515000000000001
2017-09-06,668.0,20.4,24.45,72.6,41.53333333333333,7.3100000000000005
2017-09-07,754.0,26.6,38.55,105.0,67.46666666666667,7.6499999999999995
2017-09-08,480.5,21.6,56.4,77.2,39.233333333333334,6.3
2017-09-09,501.5,22.2,50.25,82.1,38.86666666666667,6.46
2017-09-10,403.0,19.0,45.7,59.6,21.766666666666666,5.45
2017-09-11,396.5,17.7,41.65,54.5,17.533333333333335,6.095000000000001
2017-09-12,409.5,17.3,42.15,43.9,13.866666666666667,6.154999999999999
2017-09-13,400.5,19.1,45.6,56.4,25.133333333333336,4.96
2017-09-14,432.0,13.3,43.65,29.0,22.433333333333334,5.0600000000000005
2017-09-15,410.0,15.9,54.2,36.7,23.233333333333334,5.58
2017-09-16,470.0,14.7,42.800000000000004,26.1,19.233333333333334,5.029999999999999
2017-09-17,291.5,12.3,39.1,30.1,22.333333333333332,5.375
2017-09-18,236.5,7.88,42.8,20.5,13.626666666666667,4.965
2017-09-19,222.5,7.31,44.400000000000006,21.7,14.293333333333335,4.505000000000001
2017-09-20,170.5,7.33,44.5,26.8,12.966666666666667,4.23
2017-09-21,279.0,9.19,43.35,33.2,22.900000000000002,4.365
2017-09-22,498.5,10.3,46.15,34.4,27.0,5.0649999999999995
2017-09-23,450.0,,27.4,,44.65,5.62
2017-09-24,535.0,,28.4,,59.1,5.62
2017-09-25,663.0,22.6,58.35,23.5,39.333333333333336,5.03
2017-09-26,695.0,20.1,29.7,59.0,52.0,5.83
2017-09-27,870.5,22.3,30.450000000000003,86.8,65.03333333333333,7.165
2017-09-28,770.0,25.6,28.45,68.0,59.699999999999996,8.015
2017-09-29,505.5,18.5,31.15,53.1,45.699999999999996,5.904999999999999
2017-09-30,623.0,23.7,49.05,73.1,55.63333333333333,5.74
2017-10-01,674.0,21.8,57.7,94.1,69.03333333333335,6.84
2017-10-02,422.5,19.8,64.05000000000001,71.6,44.6,5.405
2017-10-03,993.0,29.8,48.95,69.2,40.300000000000004,11.625
2017-10-04,1230.0,31.1,38.2,99.8,80.89999999999999,7.795
2017-10-05,895.5,29.1,47.1,109.0,91.43333333333334,7.93
2017-10-06,536.5,27.1,30.1,68.9,38.266666666666666,6.045
2017-10-07,2395.0,42.0,39.5,59.8,30.099999999999998,47.0
2017-10-08,917.5,34.9,30.7,57.8,42.46666666666667,15.629999999999999
2017-10-09,547.0,24.4,43.7,58.8,38.233333333333334,18.544999999999998
2017-10-10,919.5,20.9,48.75,37.3,25.599999999999998,32.625
2017-10-11,713.5,23.2,38.25,59.1,32.06666666666667,3.665
2017-10-12,612.5,20.3,32.75,82.6,40.699999999999996,5.195
2017-10-13,588.0,26.0,68.7,58.8,38.03333333333333,3.91
2017-10-14,597.5,24.3,43.8,58.6,39.333333333333336,3.17
2017-10-15,759.5,24.4,43.1,64.5,49.03333333333333,4.82
2017-10-16,1186.0,45.1,50.45,155.0,78.73333333333333,5.425
2017-10-17,894.5,35.2,53.25,121.0,83.76666666666667,4.835
2017-10-18,706.5,32.3,48.3,125.0,86.06666666666666,4.7
2017-10-19,503.5,29.1,62.15,167.0,91.8,2.615
2017-10-20,375.0,20.5,54.849999999999994,154.0,217.16666666666666,4.975
2017-10-21,487.0,16.7,76.35,92.0,70.66666666666667,3.9050000000000002
2017-10-22,501.5,16.8,57.05,96.2,66.53333333333333,4.265000000000001
2017-10-23,636.5,24.4,46.55,86.6,61.56666666666666,5.734999999999999
2017-10-24,604.0,35.2,53.1,125.0,73.66666666666667,6.074999999999999
2017-10-25,631.5,38.3,55.3,130.0,71.10000000000001,6.08
2017-10-26,730.0,42.1,54.65,128.0,61.0,7.25
2017-10-27,653.0,36.8,55.2,114.0,59.76666666666667,5.29
2017-10-28,716.0,36.6,59.199999999999996,153.0,71.2,6.77
2017-10-29,703.0,26.4,52.349999999999994,153.0,69.96666666666667,7.135
2017-10-30,581.0,19.2,59.4,136.0,65.53333333333333,5.734999999999999
2017-10-31,821.0,57.3,54.2,123.0,68.13333333333334,9.485
2017-11-01,951.5,54.9,56.8,147.0,75.46666666666667,11.06
2017-11-02,672.0,49.6,66.35,118.0,72.63333333333334,9.415
2017-11-03,603.0,47.4,53.2,117.0,70.39999999999999,8.32
2017-11-04,693.5,47.4,54.650000000000006,110.0,59.5,9.195
2017-11-05,576.5,41.7,56.65,77.5,36.93333333333333,7.505
2017-11-06,560.5,36.2,42.25,72.1,36.300000000000004,6.359999999999999
2017-11-07,805.5,44.6,50.099999999999994,82.1,41.03333333333333,8.26
2017-11-08,577.0,44.9,61.2,90.6,46.199999999999996,7.91
2017-11-09,588.5,39.4,62.55,93.5,43.93333333333334,8.455
2017-11-10,601.5,44.1,56.25,102.0,54.0,8.55
2017-11-11,670.5,52.6,78.0,127.0,74.7,12.18
2017-11-12,685.0,41.4,63.0,113.0,69.43333333333334,9.49
2017-11-13,577.0,31.2,73.5,100.0,62.1,8.415000000000001
2017-11-14,782.5,39.1,49.099999999999994,125.0,68.93333333333334,9.325
2017-11-15,640.0,63.5,62.2,106.0,58.75,8.84
2017-11-16,599.5,68.0,47.85,77.1,45.13333333333333,5.765
2017-11-17,478.5,35.4,43.7,71.4,39.166666666666664,6.07
2017-11-18,608.5,42.6,40.849999999999994,84.5,34.63333333333333,7.234999999999999
2017-11-19,513.0,41.3,49.5,90.1,36.93333333333333,5.42
2017-11-20,1116.5,48.1,47.150000000000006,130.0,49.76666666666667,9.45
2017-11-21,796.5,46.2,40.45,98.6,53.06666666666666,6.345000000000001
2017-11-22,481.5,46.9,43.5,88.8,53.1,4.255
2017-11-23,816.5,43.5,53.4,134.0,66.33333333333333,6.85
2017-11-24,678.5,43.2,70.4,140.0,80.86666666666666,6.324999999999999
2017-11-25,686.0,54.1,83.19999999999999,160.0,81.16666666666667,8.44
2017-11-26,837.5,42.5,67.7,145.0,79.83333333333333,32.62
2017-11-27,1307.5,26.4,54.05,159.0,86.96666666666665,7.465
2017-11-28,939.5,61.4,55.8,175.0,81.89999999999999,9.18
2017-11-29,865.5,55.3,61.400000000000006,154.0,74.2,13.67
2017-11-30,797.0,38.3,50.900000000000006,151.0,76.0,10.555
2017-12-01,661.0,32.9,64.15,153.0,79.63333333333333,9.585
2017-12-02,684.5,30.8,72.5,149.0,77.60000000000001,9.48
2017-12-03,853.0,36.0,70.2,146.0,81.89999999999999,10.205
2017-12-04,825.0,33.3,66.35,149.0,84.7,9.905
2017-12-05,690.5,24.0,59.25,120.0,73.10000000000001,51.55
2017-12-06,697.5,22.0,44.55,104.0,62.56666666666666,60.825
2017-12-07,947.0,36.6,41.5,150.0,79.0,14.8
2017-12-08,645.0,31.3,61.85,162.0,76.5,39.849999999999994
2017-12-09,845.0,40.7,49.400000000000006,163.0,73.1,20.2
2017-12-10,773.5,41.4,17.835,151.0,59.55,16.6
2017-12-11,1159.0,46.4,39.2,152.0,66.75,50.95
2017-12-12,1460.0,47.7,34.65,169.0,77.65,37.05
2017-12-13,1080.0,43.8,42.45,160.0,74.4,10.8
2017-12-14,1635.0,36.4,45.65,149.0,73.80000000000001,9.505
2017-12-15,897.0,32.6,47.349999999999994,143.0,75.1,7.945
2017-12-16,1077.0,37.7,38.95,146.0,73.4,10.035
2017-12-17,935.0,44.3,40.65,170.0,76.35,12.649999999999999
2017-12-18,749.0,40.3,55.05,170.0,78.9,17.4
2017-12-19,573.5,44.0,26.9,147.0,77.15,16.7
2017-12-20,1225.0,44.2,41.55,164.0,71.75,20.200000000000003
2017-12-21,1580.0,62.5,38.5,156.0,77.6,18.4
2017-12-22,1585.0,75.8,44.05,169.0,77.3,14.399999999999999
2017-12-23,1475.0,90.4,48.2,178.0,77.7,15.85
2017-12-24,1415.0,87.6,44.8,179.0,77.80000000000001,11.355
2017-12-25,1285.0,69.5,29.45,180.0,76.15,5.65
2017-12-26,1100.5,,50.3,180.0,78.0,24.049999999999997
2017-12-27,1122.0,,41.8,161.0,67.96666666666667,15.2
2017-12-28,1115.0,,45.3,155.0,69.8,13.265
2017-12-29,1175.0,,49.400000000000006,164.0,82.53333333333333,11.41
2017-12-30,1240.0,,40.8,157.0,77.83333333333333,10.725
2017-12-31,1180.0,,40.5,141.0,71.33333333333333,9.135
2018-01-01,1140.0,,37.75,112.0,65.8,8.94
2018-01-02,878.5,57.4,51.15,153.0,76.23333333333333,9.35
2018-01-03,859.0,49.3,64.55,153.0,81.60000000000001,9.004999999999999
2018-01-04,1027.5,58.1,56.7,173.0,85.53333333333335,14.2
2018-01-05,1195.0,57.2,45.15,172.0,88.3,11.53
2018-01-06,1235.0,57.1,47.25,170.0,86.86666666666667,9.355
2018-01-07,1235.0,59.5,44.25,168.0,81.8,9.905
2018-01-08,1064.5,57.4,37.95,167.0,81.89999999999999,9.675
2018-01-09,949.0,60.3,51.65,175.0,86.23333333333333,9.93
2018-01-10,1041.5,59.4,50.7,172.0,81.63333333333333,16.095
2018-01-11,1170.0,58.8,48.95,174.0,82.96666666666667,12.709999999999999
2018-01-12,1485.0,64.6,48.849999999999994,179.0,88.10000000000001,22.2
2018-01-13,1658.0,66.8,39.900000000000006,177.0,85.66666666666667,18.35
2018-01-14,1515.5,63.0,44.85,176.0,88.39999999999999,24.845
2018-01-15,878.5,51.4,45.400000000000006,139.0,79.66666666666667,15.97
2018-01-16,968.0,51.8,37.05,156.0,83.43333333333334,18.060000000000002
2018-01-17,952.5,45.8,47.25,150.0,73.56666666666666,32.59
2018-01-18,981.5,54.0,19.85,158.0,88.89999999999999,8.035
2018-01-19,897.0,52.0,46.2,148.0,63.96666666666667,34.205
2018-01-20,891.0,57.3,44.349999999999994,149.0,69.5,35.1
2018-01-21,1062.5,57.6,39.35,158.0,80.83333333333333,22.21
2018-01-22,723.0,52.4,45.45,144.0,79.86666666666666,6.345000000000001
2018-01-23,746.0,52.3,42.55,138.0,71.03333333333335,11.2165
2018-01-24,717.0,49.9,38.45,140.0,79.53333333333335,6.0200000000000005
2018-01-25,766.5,52.9,54.400000000000006,159.0,81.46666666666665,29.44
2018-01-26,846.0,62.2,39.5,162.0,75.96666666666667,36.755
2018-01-27,1220.0,58.8,42.9,160.0,78.7,5.69
2018-01-28,911.0,59.7,38.4,146.0,81.15,3.35
2018-01-29,766.5,55.8,42.3,144.0,74.43333333333334,7.835
2018-01-30,735.5,51.4,47.35,163.0,64.23333333333333,15.075000000000001
2018-01-31,1276.0,68.9,27.65,163.0,73.73333333333333,31.79
2018-02-01,1385.0,70.6,26.15,148.0,81.0,29.15
2018-02-02,1180.0,70.0,30.3,134.0,70.46666666666665,16.85
2018-02-03,722.0,70.0,30.700000000000003,118.0,51.5,31.805
2018-02-04,786.0,71.7,39.9,112.0,49.2,8.89
2018-02-05,780.0,68.8,38.8,112.0,50.95,7.09
2018-02-06,1676.0,63.0,31.1,132.0,52.400000000000006,6.625
2018-02-07,1130.0,82.9,25.85,160.0,71.60000000000001,23.705
2018-02-08,750.5,55.1,33.55,94.7,60.166666666666664,9.285
2018-02-09,919.5,55.0,44.599999999999994,128.0,59.06666666666666,11.02
2018-02-10,575.0,,22.5,,57.75,29.9
2018-02-11,493.0,,22.4,,59.1,29.5
2018-02-12,424.0,,21.6,,69.6,5.7
2018-02-13,782.5,52.5,32.5,107.0,57.9,6.28
2018-02-14,777.0,56.4,39.8,106.0,56.0,6.865
2018-02-15,834.5,67.1,40.3,133.0,66.8,24.025000000000002
2018-02-16,871.0,70.2,32.95,133.0,58.03333333333333,43.16
2018-02-17,1301.5,91.1,10.780000000000001,170.0,74.60000000000001,16.5
2018-02-18,1000.0,74.9,40.05,130.0,63.26666666666666,8.495000000000001
2018-02-19,808.5,64.3,40.099999999999994,116.0,55.5,16.66
2018-02-20,801.0,65.5,34.5,115.0,55.6,6.58
2018-02-21,1018.0,70.1,32.849999999999994,144.0,70.66666666666667,17.46
2018-02-22,940.0,68.1,18.15,139.0,72.56666666666666,6.59
2018-02-23,,,,,69.7,
2018-02-24,,,,,52.2,
2018-02-25,,,,,50.8,
2018-02-26,,,,,103.0,
2018-02-27,,,,,93.5,
2018-02-28,,,,,138.0,
2018-03-01,,,,,111.0,
2018-03-02,,,,,118.0,
2018-03-03,,,,,71.6,
2018-03-04,,,,,92.2,
2018-03-05,,,,,70.5,
2018-03-06,,,,,66.0,
2018-03-07,,,,,77.3,
2018-03-08,,,,,71.3,
2018-03-09,10000.0,65.6,31.4,111.0,95.53333333333335,7.9
2018-03-10,10000.0,63.92,30.359999999999996,109.65,96.33333333333333,7.279999999999999
2018-03-11,10000.0,54.116666666666674,48.56666666666667,121.4,118.88571428571429,10.4
2018-03-12,10000.0,44.300000000000004,36.983333333333334,94.84,72.5,7.614999999999999
2018-03-13,9500.0,48.550000000000004,27.683333333333334,83.94,59.885714285714286,6.45
2018-03-14,10000.0,57.51666666666667,26.366666666666664,93.46000000000001,73.57142857142857,8.383333333333333
2018-03-15,10000.0,50.96666666666667,47.03333333333333,94.84,77.14285714285714,9.4
2018-03-16,10000.0,53.416666666666664,22.75,113.0,93.89999999999999,13.833333333333334
2018-03-17,10000.0,45.5,48.73333333333333,114.6,99.81428571428572,16.25
2018-03-18,10000.0,42.1,27.733333333333334,75.67999999999999,79.95714285714287,7.083333333333333
2018-03-19,10000.0,42.6,35.61666666666667,72.17999999999999,65.01666666666667,6.0
2018-03-20,10000.0,58.5,33.63333333333333,96.12,88.98571428571428,7.9750000000000005
2018-03-21,10000.0,54.6,42.516666666666666,97.86,92.87142857142858,9.225
2018-03-22,10000.0,62.23333333333333,22.116666666666664,121.6,114.75714285714285,15.021666666666667
2018-03-23,10000.0,68.06666666666668,14.299999999999999,126.6,105.12857142857142,20.316666666666666
2018-03-24,10000.0,75.86666666666666,19.566666666666666,131.8,106.84285714285714,21.0
2018-03-25,10000.0,72.78333333333333,21.183333333333334,132.2,113.75714285714285,16.133333333333333
2018-03-26,10000.0,48.31666666666666,30.55,121.4,117.0,11.258333333333333
2018-03-27,10000.0,53.416666666666664,32.233333333333334,120.0,109.12857142857142,10.725
2018-03-28,10000.0,54.26666666666667,38.0,113.4,96.34285714285714,12.266666666666666
2018-03-29,10000.0,52.93333333333334,36.46666666666667,109.16,92.84285714285714,11.433333333333332
2018-03-30,10000.0,56.949999999999996,28.7,120.4,109.10000000000001,11.891666666666666
2018-03-31,10000.0,48.779999999999994,36.78,102.2,82.88333333333334,9.16
2018-04-01,10000.0,53.6,31.28,109.0,82.0,9.334
2018-04-02,10000.0,42.660000000000004,47.879999999999995,75.45,58.85,6.232
2018-04-03,10000.0,54.260000000000005,18.136000000000003,88.125,77.26666666666667,6.698
2018-04-04,10000.0,47.28,42.260000000000005,92.325,80.85000000000001,7.17
2018-04-05,10000.0,50.32,30.5,90.3,71.63333333333333,6.896000000000001
2018-04-06,9970.0,53.839999999999996,30.45,91.2,77.86666666666666,6.56
2018-04-07,10000.0,46.0,48.36666666666667,82.38,61.74285714285714,8.783333333333333
2018-04-08,10000.0,59.4,34.96666666666667,81.32,62.699999999999996,9.783333333333333
2018-04-09,10000.0,49.61666666666667,22.166666666666668,67.17999999999999,56.81428571428571,6.085
2018-04-10,,,,,43.4,
2018-04-11,,,,,40.4,
2018-04-12,,,,,41.6,
2018-04-13,,,,,32.7,
2018-04-14,,,,,31.1,
2018-04-15,,,,,35.9,
2018-04-16,772.8,42.379999999999995,47.6,98.1,43.300000000000004,29.96
2018-04-17,739.6666666666666,38.916666666666664,43.76666666666667,94.46000000000001,37.01428571428572,20.191666666666666
2018-04-18,457.1666666666667,31.116666666666664,53.63333333333333,80.22,35.25714285714286,8.118333333333334
2018-04-19,800.0,41.05,44.449999999999996,116.8,44.800000000000004,46.699999999999996
2018-04-20,1306.8333333333333,69.86666666666666,15.36,145.8,58.542857142857144,5.773333333333333
2018-04-21,,,,,60.2,
2018-04-22,,,,,58.8,
2018-04-23,,,,,47.1,
2018-04-24,,,,,47.7,
2018-04-25,,,,,61.9,
2018-04-26,645.0,35.63333333333333,56.5,95.56,40.542857142857144,26.25
2018-04-27,543.1666666666666,26.666666666666668,57.166666666666664,86.08,39.628571428571426,17.313333333333333
2018-04-28,555.5,32.31333333333333,51.0,90.61999999999999,43.6,23.76833333333333
2018-04-29,583.3333333333334,30.541666666666668,45.373333333333335,95.34,44.75714285714286,23.599999999999998
2018-04-30,710.5,40.45,42.0,109.6,46.34285714285714,24.016666666666666
2018-05-01,558.3333333333334,30.516666666666666,49.85,130.6,41.949999999999996,15.065
2018-05-02,695.5,28.71666666666667,51.199999999999996,102.46,35.88333333333333,23.349999999999998
2018-05-03,547.8333333333334,26.399999999999995,50.63333333333333,83.02000000000001,30.414285714285715,15.321666666666667
2018-05-04,605.8333333333334,32.20666666666667,56.96666666666667,49.8,22.071428571428573,12.626666666666667
2018-05-05,559.1666666666666,28.353333333333335,52.699999999999996,67.82000000000001,31.557142857142853,50.300000000000004
2018-05-06,537.0,27.468333333333334,49.68333333333334,82.08,33.84285714285714,33.800000000000004
2018-05-07,618.0,29.516666666666666,51.76666666666667,89.42,34.785714285714285,36.03333333333333
2018-05-08,912.0,42.4,51.98333333333333,109.4,46.32857142857143,18.334999999999997
2018-05-09,594.8333333333334,35.78333333333333,46.15,98.03999999999999,44.34285714285714,12.318333333333333
2018-05-10,573.8333333333334,27.73333333333333,50.050000000000004,71.1,33.55714285714286,17.44666666666667
2018-05-11,654.6666666666666,28.566666666666666,55.300000000000004,79.7,33.41428571428572,30.7
2018-05-12,628.5,30.683333333333334,53.0,81.06,34.05714285714286,17.186666666666667
2018-05-13,727.6666666666666,30.466666666666665,66.05,75.64,32.17142857142857,28.950000000000003
2018-05-14,545.5,26.18166666666667,60.86666666666667,63.06,30.514285714285712,6.896666666666667
2018-05-15,,,,,34.3,
2018-05-16,,,,,56.4,
2018-05-17,,,,,57.9,
2018-05-18,,,,,45.6,
2018-05-19,,,,,67.1,
2018-05-20,,,,,53.7,
2018-05-21,,,,,59.8,
2018-05-22,,,,,54.3,
2018-05-23,,,,,63.0,
2018-05-24,,,,,50.3,
2018-05-25,,,,,49.8,
2018-05-26,,,,,27.5,
2018-05-27,,,,,36.7,
2018-05-28,,,,,41.3,
2018-05-29,,,,,45.6,
2018-05-30,,,,,43.8,
2018-05-31,,,,,32.5,
2018-06-01,,,,,55.2,
2018-06-02,,,,,52.6,
2018-06-03,,,,,48.8,
2018-06-04,,,,,42.1,
2018-06-05,,,,,43.1,
2018-06-06,,,,,45.6,
2018-06-07,,,,,31.6,
2018-06-08,,,,,29.8,
2018-06-09,,,,,29.9,
2018-06-10,,,,,27.0,
2018-06-11,,,,,33.8,
2018-06-12,,,,,50.0,
2018-06-13,,,,,,
2018-06-14,,,,,,
2018-06-15,,,,,,
2018-06-16,,,,,,
2018-06-17,,,,,,
2018-06-18,,,,,,
2018-06-19,,,,,,
2018-06-20,,,,,,
2018-06-21,,,,,,
2018-06-22,,,,,,
2018-06-23,,,,,,
2018-06-24,,,,,,
2018-06-25,,,,,,
2018-06-26,,,,,,
2018-06-27,,,,,,
2018-06-28,,,,,32.2,
2018-06-29,,,,,29.9,
2018-06-30,,,,,29.9,
2018-07-01,,,,,25.7,
2018-07-02,,,,,26.9,
2018-07-03,,,,,27.8,
2018-07-04,,,,,25.7,
2018-07-05,,,,,23.1,
2018-07-06,,,,,28.3,
2018-07-07,,,,,34.5,
2018-07-08,,,,,30.0,
2018-07-09,,,,,25.7,
2018-07-10,,,,,29.3,
2018-07-11,,,,,28.3,
2018-07-12,,,,,18.7,
2018-07-13,,,,,19.2,
2018-07-14,,,,,30.0,
2018-07-15,,,,,27.1,
2018-07-16,,,,,18.8,
2018-07-17,,,,,14.0,
2018-07-18,,,,,24.0,
2018-07-19,,,,,24.3,
2018-07-20,,,,,21.3,
2018-07-21,,,,,26.3,
2018-07-22,,,,,28.9,
2018-07-23,,,,,27.0,
2018-07-24,,,,,24.1,
2018-07-25,,,,,25.8,
2018-07-26,,,,,23.7,
2018-07-27,,,,,21.9,
2018-07-28,,,,,22.0,
2018-07-29,,,,,21.7,
2018-07-30,,,,,,
2018-07-31,,,,,26.4,
2018-08-01,,,,,26.3,
2018-08-02,,,,,19.8,
2018-08-03,,,,,32.0,
2018-08-04,,,,,28.0,
2018-08-05,,,,,17.0,
2018-08-06,,,,,19.2,
2018-08-07,,,,,21.0,
2018-08-08,,,,,19.4,
2018-08-09,,,,,12.9,
2018-08-10,325.1666666666667,23.625,19.169999999999998,45.160000000000004,16.614285714285714,5.325
2018-08-11,288.1666666666667,22.888333333333332,11.39,28.439999999999998,16.09857142857143,26.456666666666667
2018-08-12,329.0,19.356666666666666,17.038333333333334,28.060000000000002,10.537142857142857,20.216666666666665
2018-08-13,328.1666666666667,20.165000000000003,18.178333333333335,24.04,10.757142857142856,10.442666666666666
2018-08-14,309.6,25.830000000000002,13.238,47.625,16.74,22.759999999999998
2018-08-15,287.6,19.718,13.398000000000001,61.650000000000006,21.259999999999998,14.168000000000001
2018-08-16,222.6,18.238,21.296,9.5,6.3839999999999995,6.525799999999999
2018-08-17,329.0,22.654000000000003,16.48,51.525,19.06,49.802
